rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
58254,jian,,zhang,,chinese academy of sciences,2631179629,,,
58255,jiayang,,li,,chinese academy of sciences,2168145360,,,
58256,yonghong,,wang,,chinese academy of sciences,2610429055,,,
58260,yifu,,wang,,shandong university,2628916074,,,
58265,qikang,,chen,,,2838496925,,,
58267,xiaoli,,cong,,,2818047710,,,
58268,jinxiu,,liu,,chinese academy of sciences,2264735401,,,
58274,yongsheng,,hu,,max planck society,2135468718,,,
58275,jeanphilippe,,tessonnier,,max planck society,2796999613,,,
58276,gisela,,weinberg,,max planck society,2113948576,,,
58277,joachim,,maier,,max planck society,2124076533,,,
58280,kazukuni,,tahara,,,2061411274,,,
58281,shuhei,,furukawa,,,2151780655,,,
58282,hiroshi,,ujii,,,1396910454,,,
58283,tsutomu,,uchino,,,2574629011,,,
58284,tomoyuki,,ichikawa,,,2493783134,,,
58285,jian,,zhang,,,2624087552,,,
58286,wael,,mamdouh,,,1053651032,,,
58287,motohiro,,sonoda,,,2161389985,,,
58288,frans,c de,schryver,,,1983067643,,,
58289,steven,de,feyter,,,741235435,,,
58290,yoshito,,tobe,,,66108266,,,
58299,linyun,,li,,,2680070468,,,
58300,jianzhong,,gu,,,3008067011,,,
58309,xinyou,,zhang,,,2866911097,,,
58310,zhang,,jun,,,2834314903,,,
58314,liang,,wang,,,2673652037,,,
58316,hong,,wang,,,2596484964,,,
58319,w,q,chu,,university of sheffield,2258717689,,,
58320,z,q,zhu,,university of sheffield,2607253717,,,
58321,jian,,zhang,,university of sheffield,2599399907,,,
58322,x,,liu,,university of sheffield,2168834813,,,
58323,d,a,stone,,university of sheffield,2150604528,,,
58324,m,p,foster,,university of sheffield,2103433861,,,
58330,davide,louis,simone,,general electric,2297544346,,,
58331,thomas,m,angeliu,,general electric,2258874233,,,
58332,jian,,zhang,,general electric,2761012575,,,
58333,christopher,michael,carter,,general electric,2919534578,,,
58334,david,alexander,gibson,,general electric,2719696743,,,
58335,larry,neil,lewis,,general electric,2148709368,,,
58336,zhi,,wang,,,2661242073,,,
58337,jian,,zhang,,,2654559310,,,
58339,helin,,tan,,,2155264171,,,
58340,qi,,zheng,,,2599445303,,,
58341,fuyou,,fu,,,2691807793,,,
58342,yan,,liang,,,2483464546,,,
58345,tai,,wang,,,2669673867,,,
58346,kang,,chong,,,2154367543,,,
58347,xiujie,,wang,,,2101215443,,,
58349,michael,a,matthews,,university of south carolina,2204584398,,,
58350,jian,,zhang,,university of south carolina,2590067978,,,
58364,kostia,,robert,,,2423658193,,,
58365,jun,,yang,,,2564983471,,,
58366,yang,,wang,,,2788187334,,,
58368,yazhu,,ke,,,3006956691,,,
58369,jian,,zhang,,,2817828816,,,
58373,jian,,zhang,,yale university,2969194574,,,
58374,stephanie,,hagopiandonaldson,,yale university,242032830,,,
58375,george,n,serbedzija,,harvard university,2650390452,,,
58376,jennifer,,elsemore,,yale university,734955229,,,
58377,debora,,plehndujowich,,yale university,2581991820,,,
58378,andrew,p,mcmahon,,harvard university,2133206649,,,
58379,richard,a,flavell,,yale university,2302703570,,,
58380,trevor,,williams,,yale university,2491658853,,,
58384,bingsen,,zhang,,chinese academy of sciences,2097748571,,,
58385,changlin,,yu,,jiangxi university of science and technology,2665089344,,,
58386,feng,,peng,,south china university of technology,2140561286,,,
58398,huibo,,chen,,,2435986085,,,
58399,changchao,,hu,,,2308044460,,,
58405,hui,,yang,,,2432918447,,,
58408,gang,,liu,,east china university of science and technology,2100724828,,,
58420,yili,,huo,,university of california los angeles,2147306856,,,
58421,guohua,,gu,,,2880542009,,,
58429,jianbo,,hu,,ontario ministry of transportation,2532023731,,,
58430,juyu,,lian,,chinese academy of sciences,2117733162,,,
58431,zongji,,fan,,chinese academy of sciences,2339072034,,,
58432,xuejun,,ouyang,,chinese academy of sciences,2637189531,,,
58433,wanhui,,ye,,chinese academy of sciences,2117273969,,,
58435,chaoyang,,zhu,,hangzhou dianzi university,2941688235,,,
58439,macintosh,,cornwell,,harvard university,2615803403,,,
58440,mahesh,,vangala,,university of massachusetts medical school,2805144744,,,
58441,len,,taing,,harvard university,1982908170,,,
58442,zachary,t,herbert,,harvard university,2465322557,,,
58446,hanfei,,sun,,tongji university,2098140297,,,
58449,xintao,,qiu,,harvard university,2758466623,,,
58450,matthew,,pun,,harvard university,2616627564,,,
58451,rinath,,jeselsohn,,harvard university,2054105180,,,
58452,myles,,brown,,harvard university,2154480448,,,
58454,henry,w,long,,harvard university,2569774754,,,
58463,shuang,,wang,,dalian institute of chemical physics,2951201914,,,
58473,baoxi,,xu,,,2679596892,,,
58474,z,j,liu,,,2313141356,,,
58475,rong,,ji,,,2201325676,,,
58476,yeow,teck,toh,,,2057953284,,,
58477,j,f,hu,,,2754762893,,,
58478,j,m,li,,,2793340885,,,
58480,k,d,ye,,,2336451911,,,
58481,c,w,chia,,,2632899507,,,
58482,yaonan,,wang,,,2862948436,,,
58483,huiqian,,yang,,,2838692660,,,
58484,jian,,zhang,,,2814389204,,,
58485,songbo,,cao,,,2827668087,,,
58486,zhenglong,,chen,,,2854055135,,,
58487,jigang,,tang,,,2875316795,,,
58488,lei,,xu,,,2813361944,,,
58489,zhihai,,li,,,2864842263,,,
58501,wei,,zhao,,,2870367170,,,
58502,jian,,zhang,,,2851526088,,,
58503,yada,,huang,,,2925856754,,,
58504,jian,,zhang,,,2934508159,,,
58506,zhiqiang,,chen,,,2141125249,,,
58509,jianping,,gu,,,2988240186,,,
58510,jin,,cui,,,2294526202,,,
58527,lini,,yang,,liaoning university,2713240486,,,
58542,feifei,,liu,,shandong university,2645341670,,,
58547,yi,,shao,,east china university of science and technology,2656817404,,,
58548,yanqin,,wang,,east china university of science and technology,2781235650,,,
58552,shongming,,huang,,,2429534837,,,
58553,fangliang,,he,,university of alberta,2122587118,,,
58556,yueh,z,lee,,university of north carolina at chapel hill,2119731668,,,
58557,weili,,lin,,university of north carolina at chapel hill,2144661589,,,
58560,lei,,zhang,,,2723966065,,,
58562,ji,,ma,,,2699785325,,,
58565,haiyan,,zhang,,,2838216264,,,
58566,ziqiu,,wu,,,3001354087,,,
58567,jian,,zhang,,,3002018175,,,
58569,zhongbin,,tan,,,2828047058,,,
58570,yinghui,,yu,,,2679246343,,,
58573,guanglin,,han,,,2519607256,,,
58576,qiao,,zhang,,,2296170770,,,
58577,yajuan,,li,,,2501811044,,,
58578,boyun,,xie,,,2656513387,,,
58579,yi,,guo,,,2768229371,,,
58580,pingping,,xing,,,2685130578,,,
58586,chaoxia,,cao,,,2815901955,,,
58590,cuili,,xiang,,,2304201704,,,
58591,yongjin,,zou,,,2161559814,,,
58592,junning,,zhao,,,2577606964,,,
58593,chaorong,,guo,,chinese academy of sciences,2231729225,,,
58597,yanli,,zhang,,chinese academy of sciences,2576839523,,,
58598,jianfeng,,jiang,,,2833713785,,,
58599,yangyang,,luo,,,2834895812,,,
58600,jianjing,,shen,,,2812288999,,,
58601,luyuan,,wu,,,2843984821,,,
58602,zhefeng,,wu,,,2819257197,,,
58603,xinhua,,yao,,,2851310933,,,
58604,yingjia,,yu,,,2869412020,,,
58605,jian,,zhang,,,2829333105,,,
58606,xiaopeng,,zhang,,,2817510557,,,
58607,lirong,,zhu,,,2864210457,,,
58609,qian,,dai,,,2157985234,,,
58611,hui,,li,,jilin university,2668203574,,,
58612,lili,,tan,,jilin university,2106756735,,,
58613,peng,,jia,,chinese academy of sciences,2148421783,,,
58614,qinglan,,li,,jilin university,2106970512,,,
58615,yulong,,sun,,jilin university,2101634999,,,
58616,jian,,zhang,,chinese academy of sciences,2968667454,,,
58617,yongqiang,,ning,,chinese academy of sciences,2147119203,,,
58618,jihong,,yu,,jilin university,2137961101,,,
58619,yingwei,,yang,,jilin university,2178860932,,,
58623,ruoxu,,dou,,sun yat sen university,2780059938,,,
58628,jian,,zhang,,,2759232476,,,
58629,y,k,takahashi,,,2344777833,,,
58630,r,,gopalan,,,2135149456,,,
58631,k,,hono,,,2018994215,,,
58639,zongwei,,cai,,,2128473300,,,
58640,xiangyou,,zhang,,,2577960112,,,
58641,zhongning,,chen,,,2572726692,,,
58642,yubiao,,chen,,,2132012938,,,
58645,yihang,,wen,,,2160752909,,,
58651,md,mostofa ali,patwary,,intel,2305409651,,,
58662,chris,d,geddes,,university of maryland baltimore,2128839768,,,
58663,ignacy,,gryczynski,,university of maryland baltimore,202028428,,,
58664,joanna,,malicka,,university of maryland baltimore,692203443,,,
58665,zygmunt,,gryczynski,,university of maryland baltimore,1577149486,,,
58666,kadir,,aslan,,university of maryland baltimore,1906453488,,,
58667,joanna,,lukomska,,university of maryland baltimore,2060452102,,,
58668,evgenia,,matveeva,,university of maryland baltimore,2009429355,,,
58670,ramachandram,,badugu,,university of maryland baltimore,1899808263,,,
58671,jun,,huang,,university of maryland baltimore,2620137857,,,
58672,qiang,,liu,,,2876535856,,,
58673,jing,,zhang,,,2994422405,,,
58674,hongjun,,xi,,,2859055207,,,
58675,lin,,shi,,,2822776365,,,
58676,jian,,zhang,,,2966628252,,,
58678,wengang,,wang,,,2553484430,,,
58687,anil,k,agrawal,,city university of new york,2134814626,,,
58688,ping,,tan,,guangzhou university,2155282164,,,
58689,satish,,nagarajaiah,,rice university,1989558995,,,
58691,longnan,,huang,,harbin institute of technology,2639921602,,,
58692,l,,geng,,harbin institute of technology,2901062820,,,
58693,huaxin,,peng,,university of bristol,2096575917,,,
58695,yinan,,zhong,,soochow university,2104988258,,,
58697,ru,,cheng,,soochow university,2105036590,,,
58698,chao,,deng,,soochow university,2015559494,,,
58699,fenghua,,meng,,soochow university,2115034244,,,
58700,fang,,xie,,soochow university,2672566696,,,
58701,zhiyuan,,zhong,,soochow university,2090129454,,,
58712,yun,,wei,,,3007219827,,,
58713,qiangfei,,gao,,,3008984461,,,
58717,xiaomei,,xia,,,3007791289,,,
58721,lei,,lu,,,3008728448,,,
58723,jian,,zhang,,rutgers university,2968666302,,,
58724,yuanzhu,peter,chen,,memorial university of newfoundland,2700565883,,,
58725,ivan,,marsic,,rutgers university,757571,,,
58726,xuemei,,liu,,,2677322829,,,
58727,liyun,,xu,,,2669219820,,,
58728,nan,,xie,,,2824649605,,,
58729,aiping,,li,,,3008321971,,,
58730,jian,,zhang,,,2941015128,,,
58731,fali,,zeng,,,2229637788,,,
58732,hua,,huang,,,2673194812,,,
58733,hong,,zhang,,,2705055897,,,
58740,rikkert,j,nap,,northwestern university,1928864295,,,
58745,jian,,zhang,,shandong university,2673978655,,,
58746,shuiyuan,,xiao,,,2698683108,,,
58747,lihong,,zhou,,,2647043984,,,
58749,dexi,,bi,,,2514237447,,,
58751,chao,,fan,,,2496897401,,,
58752,chenyang,,lu,,,2509197424,,,
58754,pei,,zhu,,,2708425854,,,
58759,tianwen,,zhang,,hefei university of technology,2103463808,,,
58761,lalit,,patel,,university of michigan,2095672032,,,
58764,yen,k,lieu,,columbia university,708442403,,,
58765,abdullah,mahmood,ali,,columbia university,2276104699,,,
58766,alex,,penson,,columbia university,2801388645,,,
58767,kathryn,s,reggio,,columbia university,2395193011,,,
58768,raul,,rabadan,,columbia university,2035355927,,,
58769,azra,,raza,,columbia university,2302763164,,,
58770,siddhartha,,mukherjee,,columbia university,2426951127,,,
58775,horst,,meier,,ruhr university bochum,2193611474,,,
58776,v,,smukala,,ruhr university bochum,2576634148,,,
58777,o,,dewald,,ruhr university bochum,2661558165,,,
58778,jian,,zhang,,ruhr university bochum,2441338964,,,
58783,difu,,pan,,,3007298733,,,
58785,jian,,zhang,,,2990995903,,,
58786,ping,,xu,,,2671318624,,,
58787,hui,,liu,,,2673005118,,,
58788,kun,,han,,,2849987583,,,
58789,jinyin,,chen,,,2868463421,,,
58790,dongyong,,yang,,,2105156562,,,
58791,jian,,zhang,,,2833496052,,,
58792,jin,,lu,,,2663553724,,,
58806,zhiying,,sun,,,2822504912,,,
58808,dianqiang,,yu,,,2827412678,,,
58809,yuanyuan,,zhao,,,2852702646,,,
58810,hui,,song,,,2866667163,,,
58812,qingfang,,li,,,2848205374,,,
58813,jinting,,dong,,,3001234247,,,
58814,wei,,zhu,,,2975264673,,,
58815,xinjun,,zhang,,,2874453264,,,
58816,shouming,,zhao,,,2851706767,,,
58817,dongjie,,liu,,,2842637778,,,
58818,guoxuan,,wen,,,2319915301,,,
58825,rong,,jin,,carnegie mellon university,2142724104,,,
58827,alexander,g,hauptmann,,carnegie mellon university,2113269357,,,
58828,xiaolong,,luo,,,2295386086,,,
58829,yu,,cao,,,2309182435,,,
58830,tao,,wang,,,2595258386,,,
58831,guanghua,,li,,,2290707838,,,
58832,jiangang,,li,,,2687616315,,,
58833,yonggang,,yang,,,2719006023,,,
58834,zhongxuan,,xu,,,2648071434,,,
58836,qisheng,,huo,,,2331982788,,,
58838,mohamed,,eddaoudi,,,177074903,,,
58841,areg,,zingiryan,,,2560429488,,,
58844,zhongjie,,li,,ibm,2973932322,,,
58845,yuan,,yuan,,ibm,2586784736,,,
58846,wei,,sun,,ibm,2677914530,,,
58849,yongjun,,yu,,,2104402356,,,
58850,yang,,zhao,,,2609537040,,,
58851,de,,chen,,,2849826243,,,
58855,fei,,chang,,university of shanghai for science and technology,2141907168,,,
58856,jian,,zhang,,university of shanghai for science and technology,2587748827,,,
58857,yunchao,,xie,,university of shanghai for science and technology,2113143880,,,
58858,juan,,chen,,university of shanghai for science and technology,2421542761,,,
58859,chenlu,,li,,university of shanghai for science and technology,2098954932,,,
58860,jie,,wang,,university of shanghai for science and technology,2443217587,,,
58861,jieru,,luo,,university of shanghai for science and technology,2134276946,,,
58862,baoqing,,deng,,university of shanghai for science and technology,2117088621,,,
58863,xuefeng,,hu,,chinese academy of sciences,2728340668,,,
58864,mulan,,zhang,,north china electric power university,2801205732,,,
58865,huayong,,zhang,,north china electric power university,2161456777,,,
58866,dan,,xu,,north china electric power university,2258315932,,,
58867,lu,,han,,university of regina,2268680322,,,
58868,dongxiao,,niu,,north china electric power university,2665513807,,,
58869,binghui,,tian,,chinese academy of sciences,2103038448,,,
58871,luyi,,zhang,,north china electric power university,2993495651,,,
58872,wensi,,wu,,north china electric power university,2137748580,,,
58873,hongmei,,lu,,central south university,2667196282,,,
58874,xianjin,,wu,,,2636953347,,,
58875,yizeng,,liang,,central south university,2980791508,,,
58876,jian,,zhang,,,2720284245,,,
58877,erxia,,chen,,,2345680649,,,
58881,melvin,l,peters,,dupont pioneer,2320669265,,,
58882,james,w,bing,,dow agrosciences,2133708182,,,
58883,james,r,rouse,,dow agrosciences,2303568941,,,
58884,laura,s,higgins,,dupont pioneer,2101010199,,,
58885,lynne,e,sims,,dupont pioneer,2098635683,,,
58886,tony,,nevshemal,,dupont pioneer,2709649225,,,
58887,lisa,,marshall,,dupont pioneer,2508359498,,,
58888,r,tracy,ellis,,dow agrosciences,2135739756,,,
58889,paul,g,bystrak,,dow agrosciences,2326688941,,,
58890,bruce,a,lang,,dow agrosciences,2313195554,,,
58891,james,l,stewart,,dow agrosciences,2624479314,,,
58892,kristen,,kouba,,dupont pioneer,2497541064,,,
58893,valerie,,sondag,,dupont pioneer,2315181159,,,
58894,vicki,,gustafson,,dupont pioneer,2672833959,,,
58897,deping,,xu,,dupont pioneer,2101075982,,,
58898,jan,,swenson,,dupont pioneer,2481627676,,,
58900,thomas,h,czapla,,dupont pioneer,2227561435,,,
58901,george,e,schwab,,dow agrosciences,2151854809,,,
58902,susan,,jayne,,dupont pioneer,1978077310,,,
58903,brian,a,stockhoff,,dow agrosciences,1772398901,,,
58904,kenneth,e,narva,,dow agrosciences,2285013294,,,
58905,h,ernest,schnepf,,dow agrosciences,1271855981,,,
58906,steven,j,stelman,,dow agrosciences,2014345362,,,
58907,candace,,poutre,,dow agrosciences,2254996238,,,
58908,michael,raleigh,koziel,,dupont pioneer,2777076147,,,
58909,nicholas,b,duck,,dupont pioneer,2911729693,,,
58948,atefeh,,abdolali,,university of technology sydney,2040990054,,,
58951,john,l,zhou,,university of technology sydney,2122228395,,,
58954,soon,woong,chang,,kyonggi university,2156717302,,,
58955,dinh,duc,nguyen,,kyonggi university,2320081573,,,
58956,yi,,liu,,chinese academy of sciences,2965664724,,,
58958,weizheng,,yao,,,2820156426,,,
58959,jian,,zhang,,,2882917587,,,
58962,binghe,,xu,,academy of medical sciences united kingdom,2162415558,,,
58963,zefei,,jiang,,academy of military medical sciences,2969894335,,,
58965,zhongsheng,,tong,,tianjin medical university cancer institute and hospital,2146578148,,,
58966,qingyuan,,zhang,,harbin medical university,2629745102,,,
58967,xiaojia,,wang,,,2691843645,,,
58968,jifeng,,feng,,nanjing medical university,2529058892,,,
58969,danmei,,pang,,,2101770655,,,
58970,minhao,,fan,,fudan university,2129774728,,,
58971,jin,,li,,fudan university,2699631022,,,
58976,chunmei,,liao,,fudan university,2166745868,,,
58981,xiang,,wang,,,2652262668,,,
58982,guizhou,,xu,,,2688424707,,,
58984,z,h,wang,,,2728910838,,,
58985,youwei,,du,,,2109674174,,,
58986,lidong,,zhao,,,2292580281,,,
58987,jian,,zhang,,,3002604731,,,
58990,ziran,,zhao,,,2156057592,,,
58991,yaohong,,liu,,,2250618418,,,
58992,jianping,,gu,,,2705773652,,,
58994,duokun,,zhang,,,2516779151,,,
58995,jian,,zhang,,,2861543928,,,
58996,yousong,,ran,,,2862642792,,,
58997,junyi,,wang,,,2863408533,,,
59005,nadine,,harris,,northwestern university,2599812162,,,
59009,paul,d,badger,,university of pittsburgh,2106733206,,,
59010,steven,j,geib,,university of pittsburgh,2104532662,,,
59012,jian,,zhang,,,2820865101,,,
59013,lian,,xue,,,2819205879,,,
59014,yuhong,,chen,,shanghai jiao tong university,2678035378,,,
59015,dongying,,zhao,,shanghai jiao tong university,2160043165,,,
59016,bin,,wang,,shanghai jiao tong university,2537347231,,,
59017,jiali,,zhu,,shanghai jiao tong university,2785422401,,,
59019,yunting,,zhang,,shanghai jiao tong university,2438012404,,,
59021,p,,peng,,university of virginia,2295503568,,,
59022,c,,bass,,united states department of energy,2908605904,,,
59023,p,,collins,,the catholic university of america,2820543638,,,
59024,a,,dangelo,,,2825289765,,,
59027,c,,hanretty,,university of virginia,2834775033,,,
59028,t,,kageya,,united states department of energy,2910231518,,,
59030,f,j,klein,,george washington university,2945093286,,,
59031,e,,klempt,,university of bonn,2088239213,,,
59032,v,,laine,,centre national de la recherche scientifique,2923723957,,,
59033,m,m,lowry,,united states department of energy,2909346563,,,
59036,c,s,nepali,,old dominion university,2588135716,,,
59037,v,a,nikonov,,petersburg nuclear physics institute,2481570927,,,
59038,t,,oconnell,,university of connecticut,2804585285,,,
59039,a,m,sandorfi,,united states department of energy,2909294421,,,
59040,a,v,sarantsev,,petersburg nuclear physics institute,2645612735,,,
59043,a,,svarc,,,2652328399,,,
59046,c,s,whisnant,,james madison university,2954652391,,,
59047,r,l,workman,,george washington university,2647861655,,,
59051,z,,akbar,,florida state university,2517174152,,,
59056,m,,bashkanov,,,2569357871,,,
59059,i,,bedlinskiy,,,2962686059,,,
59063,d,s,carman,,united states department of energy,2790550789,,,
59064,a,,celentano,,istituto nazionale di fisica nucleare,2981236220,,,
59065,g,,charles,,universite paris saclay,2909903032,,,
59066,t,,chetry,,ohio state university,2256194243,,,
59067,g,,ciullo,,university of ferrara,2793022677,,,
59068,l,,clark,,university of glasgow,2567324430,,,
59069,l,,colaneri,,university of connecticut,2847139517,,,
59071,m,,contalbrigo,,university of ferrara,2980810580,,,
59073,n,,dashyan,,yerevan physics institute,2981122864,,,
59079,l,el,fassi,,mississippi state university,2068995839,,,
59083,s,,fegan,,university of glasgow,2942931616,,,
59084,r,,fersch,,college of william mary,2702137068,,,
59086,a,,fradi,,university of paris sud,2878463177,,,
59090,d,i,glazier,,university of glasgow,2656125294,,,
59091,c,,gleason,,university of south carolina,2124130512,,,
59092,w,,gohn,,university of connecticut,2028783446,,,
59100,m,,hattawy,,united states department of energy,3002371851,,,
59108,d,,jenkins,,virginia tech,2876140200,,,
59109,h,,jiang,,university of south carolina,2568983638,,,
59115,a,,kim,,kyungpook national university,3002187290,,,
59120,l,,lanza,,,2076357298,,,
59126,t,,mineeva,,,2091643154,,,
59129,a,,movsisyan,,university of ferrara,2881037622,,,
59131,g,,murdoch,,university of glasgow,2585306020,,,
59135,m,,paolone,,university of south carolina,2873346916,,,
59136,r,,paremuzyan,,yerevan physics institute,1965521809,,,
59141,j,w,price,,,2805303495,,,
59145,d,,riser,,university of connecticut,2747146968,,,
59153,george,davey,smith,,,2168326394,,,
59160,b,,torayev,,old dominion university,811581290,,,
59165,m,h,wood,,canisius college,2993978061,,,
59168,z,w,zhao,,university of virginia,2721550658,,,
59169,boyang,,yu,,,2111544560,,,
59170,wenwen,,jiang,,,2135946239,,,
59171,junping,,kou,,,2152132486,,,
59172,jian,,zhang,,,2648960271,,,
59173,dengcui,,lu,,,3009024236,,,
59176,simona,,littnerova,,masaryk university,1425262258,,,
59178,jiri,,parenica,,masaryk university,2954471726,,,
59181,christian,,muller,,,2195412930,,,
59182,velipekka,,harjola,,university of helsinki,2191653230,,,
59184,oscar,,miro,,university of barcelona,2965249240,,,
59191,james,l,januzzi,,harvard university,286404602,,,
59195,xufang,,duan,,,2145081945,,,
59196,eric,,block,,,2111151561,,,
59197,zhen,,li,,,2701383062,,,
59198,timothy,,connelly,,,2154980949,,,
59201,xubo,,su,,,2667937034,,,
59202,yi,,pan,,,2618663985,,,
59203,lifang,,wu,,,2610069691,,,
59204,qiuyi,,chi,,,2110750870,,,
59205,siji,,thomas,,,2721379465,,,
59206,shaozhong,,zhang,,,2145292760,,,
59207,minghong,,ma,,,2230321604,,,
59208,hiroaki,,matsunami,,,2037166825,,,
59210,hanyi,,zhuang,,,2305416101,,,
59216,van,son,tran,,university of technology sydney,2425403384,,,
59221,cuong,,tonthat,,university of technology sydney,1210858645,,,
59222,xinbo,,zhang,,tianjin urban construction institute,2289955170,,,
59223,yunlong,,zhao,,,2851468521,,,
59225,ping,,yang,,,2817197600,,,
59226,lei,,cui,,,2816781171,,,
59227,linshan,,weng,,,2833193130,,,
59235,xueping,,cheng,,nanyang technological university,2117498420,,,
59237,c,h,tse,,nanyang technological university,1990981579,,,
59238,j,l,zhou,,,2424519987,,,
59239,ming,,tang,,,2151308485,,,
59240,w,c,tan,,,2231797611,,,
59241,r,f,wu,,,2631991266,,,
59244,dejing,,li,,chinese academy of sciences,2592039762,,,
59245,chan,,zheng,,fujian university of technology,2710423898,,,
59249,xiaolong,,guo,,,2602652904,,,
59254,junlin,,shi,,chinese ministry of education,2778402781,,,
59255,yudui,,xia,,chinese ministry of education,2484161993,,,
59256,qiong,,song,,chinese ministry of education,2478523542,,,
59257,xiaolin,,zhou,,chinese ministry of education,2434845371,,,
59261,yi,,lu,,chinese ministry of education,2954035427,,,
59262,zhenci,,xu,,michigan state university,2336455079,,,
59263,s,n,chau,,michigan state university,2905348038,,,
59264,xinping,,chen,,china agricultural university,2110957621,,,
59266,yunkai,,li,,michigan state university,2918415420,,,
59267,thomas,,dietz,,michigan state university,1975747270,,,
59269,j,a,winkler,,michigan state university,3003237164,,,
59270,f,,fan,,renmin university of china,2998290954,,,
59271,baoyu,,huang,,chinese academy of sciences,2104780708,,,
59272,shuxin,,li,,michigan state university,2121406669,,,
59273,s,,wu,,zhejiang university of finance and economics,2997261777,,,
59274,anna,,herzberger,,michigan state university,2630599897,,,
59275,ying,,tang,,michigan state university,2114327475,,,
59276,d,,hong,,,2997084868,,,
59277,jianguo,,liu,,michigan state university,2439613364,,,
59282,mrinal,,musib,,national university of singapore,2046269130,,,
59283,feng,,wang,,,2573398242,,,
59284,michael,a,tarselli,,novartis,2303387751,,,
59285,rachel,,yoho,,michigan state university,2122227513,,,
59286,kunhsing,,yu,,harvard university,2164124552,,,
59287,rigoberto,medina,andres,,universidad autonoma del estado de morelos,2727758665,,,
59288,noah,f,greenwald,,harvard university,2576837926,,,
59289,xubin,,pan,,,2608497804,,,
59290,chienhsiu,,lee,,subaru,2731243593,,,
59291,jian,,zhang,,hunan institute of technology,2731112350,,,
59292,ken,,duttonregester,,qimr berghofer medical research institute,1548447819,,,
59293,jake,wyatt,johnston,,vancouver general hospital,2727607654,,,
59294,icell,m,sharafeldin,,american university in cairo,2724282421,,,
59316,emilie,,ringe,,northwestern university,1928679417,,,
59318,kwonnam,,sohn,,northwestern university,2138289842,,,
59320,jiaxing,,huang,,northwestern university,2161516477,,,
59322,richard,p van,duyne,,northwestern university,80458470,,,
59323,laurence,,marks,,northwestern university,1991432460,,,
59328,deborah,l,galson,,university of pittsburgh,2477156878,,,
59330,yulin,,liu,,allegheny general hospital,2432496344,,,
59331,diane,,george,,university of pittsburgh,2309148326,,,
59332,mona,f,melhem,,university of pittsburgh,1989681035,,,
59335,xinyou,,ji,,,2846326295,,,
59336,zhaohui,,huang,,,2140235852,,,
59337,yangai,,liu,,,2137296510,,,
59338,minghao,,fang,,,2159736912,,,
59339,jian,,zhang,,,2861165478,,,
59340,hong,,huang,,,2811697175,,,
59341,aiwu,,wang,,,2849498008,,,
59342,wei,,zhang,,,2992379909,,,
59343,jian,,zhang,,,2941860730,,,
59344,xiuyun,,wang,,,2881643409,,,
59345,deheng,,luan,,,2846786201,,,
59346,hui,,liang,,,2844703432,,,
59350,l,i,qingyu,,huawei,2665784367,,,
59354,pavlo,,gordiichuk,,university of groningen,2092066042,,,
59358,yiyong,,mai,,shanghai jiao tong university,2118328700,,,
59360,andreas,,herrmann,,university of groningen,2342943036,,,
59363,guoguang,,cheng,,,2705058864,,,
59364,zhe,,qin,,,2305536876,,,
59366,yi,,lu,,university of pittsburgh,2757485217,,,
59370,xinhua,,zhu,,,2758714046,,,
59371,jin,,xiao,,,2756491895,,,
59372,junfeng,,sun,,,2811709840,,,
59375,yuge,,du,,,2879874360,,,
59377,chad,m,shade,,university of pittsburgh,2000766221,,,
59378,demetra,a,chengelis,,university of pittsburgh,2050274312,,,
59384,qian,,liang,,tianjin medical university,2596542118,,,
59385,chenghao,,xuan,,tianjin medical university,2714904220,,,
59386,jiexing,,wu,,harvard university,2255563182,,,
59388,wei,,li,,harvard university,2708970402,,,
59389,yun,,zhu,,university of hong kong,2501693613,,,
59390,panwen,,wang,,mayo clinic,2953008977,,,
59391,daniel,,fernandez,,harvard university,2144136729,,,
59392,yujun,,shen,,tianjin medical university,2582898089,,,
59393,yiwen,,chen,,university of texas md anderson cancer center,2915276132,,,
59394,jeanpierre,a,kocher,,mayo clinic,2817385393,,,
59395,ying,,yu,,tianjin medical university,2975104285,,,
59396,pak,c,sham,,university of hong kong,1637265637,,,
59411,f,x,girod,,universite paris saclay,2974698031,,,
59414,m,,garcon,,universite paris saclay,2871042950,,,
59434,william,,brooks,,,2706124918,,,
59437,s,,chandavar,,ohio state university,2820311089,,,
59438,g,,charles,,university of paris sud,2841505951,,,
59441,n,,compton,,ohio state university,2823237531,,,
59459,b,,garillon,,university of paris sud,2868906786,,,
59464,j,t,goetz,,ohio state university,2974786956,,,
59475,m,,hattawy,,university of paris sud,2851282977,,,
59477,n,hirlinger,saylor,,rensselaer polytechnic institute,2762483453,,,
59502,z,e,meziani,,university of pennsylvania,2830312414,,,
59504,v,,mokeev,,moscow state university,2201991833,,,
59506,h,,moutarde,,universite paris saclay,2973860593,,,
59508,e,,munevar,,united states department of energy,2821112266,,,
59512,l,a,net,,university of south carolina,2101230920,,,
59516,m,,paolone,,university of pennsylvania,2625759992,,,
59517,k,,park,,kyungpook national university,2704143871,,,
59524,y,,prok,,old dominion university,2844380932,,,
59526,b,a,raue,,florida international university,1980635231,,,
59542,s,,stepanyan,,united states department of energy,2820674949,,,
59547,s,,tkachenko,,university of virginia,2488419104,,,
