rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
76264,jafar,,zarei,,iran university of science and technology,2100905478,,,
76265,richard,s,gilbert,,,2528953864,,,
76266,benjamin,k,hoover,,california polytechnic state university,2788902409,,,
76267,i,m,nugent,,rwth aachen university,2787231245,,,
76268,dominic,dal,bello,,,2973713942,,,
76269,antonio,maria perezcalero,yzquierdo,,helsinki institute of physics,672286236,,,
76270,dario,,greco,,university of helsinki,2250196510,,,
76271,zhijian,,yao,,chinese national human genome center,2617198115,,,
76272,philip,j,barnard,,,2125055532,,,
76273,dana,m,infante,,michigan state university,2148517422,,,
76274,m,j,edwards,,lawrence livermore national laboratory,2688271930,,,
76275,dingran,,lu,,california polytechnic state university,2123056700,,,
76276,mohammad,,taufik,,padjadjaran university,2156119628,,,
76277,jenny,,lester,,cedars sinai medical center,2180597329,,,
76278,george,n,somero,,stanford university,2224866905,,,
76279,seth,conrad,zenz,,princeton university,3003663965,,,
76280,karla,,banwart,,university of iowa,1212368478,,,
76281,ludovic,,bourre,,university college london,2303837791,,,
76282,jie,,zheng,,university of california davis,2108868197,,,
76283,susan,m,sawyer,,university of melbourne,2003027563,,,
76284,zhongjun,,wang,,chinese academy of sciences,2568963692,,,
76285,huancheng,,he,,xi an university of architecture and technology,2316781171,,,
76286,keyu,,gu,,national university of singapore,2104477306,,,
76287,andrew,s,marks,,university of california berkeley,2152154756,,,
76288,cheryl,g,faltermeier,,,2396407432,,,
76289,m,k,crawford,,,2132428426,,,
76290,quan,,chen,,,2480785035,,,
76291,m,,savina,,joint institute for nuclear research,2465547920,,,
76292,yang,,deng,,yale university,2276279956,,,
76293,craig,,luccarini,,university of cambridge,1053902490,,,
76294,safuraa,mohd,basir,,universiti putra malaysia,2130495144,,,
76295,jing,,kong,,massachusetts institute of technology,2124334760,,,
76296,xing,,zhang,,soochow university,2665072296,,,
76297,yeon,sei,chung,,university of rochester,2974762667,,,
76298,bernard,,ille,,centre national de la recherche scientifique,2974009008,,,
76299,t,craig,cheetham,,kaiser permanente,2059060915,,,
76300,renato,m,fricker,,,2792572601,,,
76301,jared,,jaeger,,binghamton university,2890516153,,,
76302,marcin,,tabaka,,broad institute,2567489210,,,
76303,r,,manjarin,,california polytechnic state university,2599995089,,,
76304,jun,,wang,,,2947008211,,,
76305,a,,fagot,,ghent university,2964702936,,,
76306,thomas,j,ryan,,oregon health science university,2164082392,,,
76307,ramli,,nazir,,universiti teknologi malaysia,2179548892,,,
76308,dekai,,qiu,,shanghai jiao tong university,2130233059,,,
76309,d,c,eder,,lawrence livermore national laboratory,1996998372,,,
76310,vladimir,,lemberg,,,2059880181,,,
76311,erin,,obrien,,queensland university of technology,2222868214,,,
76312,jingzhen,,yang,,university of iowa,2164311799,,,
76313,paul,g,carvalho,,california polytechnic state university,2890778365,,,
76314,dale,,dolan,electrical engineering,california polytechnic state university,1946928894,2009,Professor,"B.S., University of Toronto, Ontario, Canada, 2003; M.S., 2005; Ph.D., 2008."
76315,ignace,,vergote,,katholieke universiteit leuven,2896021246,,,
76316,eric,,clapprood,,,218810118,,,
76317,michael,,jones,biology,advantest,2121254666,,,
76318,joey,,lecky,,national oceanic and atmospheric administration,2587674382,,,
76319,juliusz,,pernak,,university of florida,2093074195,,,
76320,alan,,hastings,,university of california davis,2156840734,,,
76321,q,,hassan,,quaid i azam university,2607367979,,,
76322,hui,,wang,,beijing jiaotong university,2420655915,,,
76323,huanming,,yang,,,2128856877,,,
76324,xi,,chen,,university of michigan,2638726956,,,
76325,p,a,deyoung,,,2084325169,,,
76326,forrest,,reiling,,california polytechnic state university,2222638897,,,
76327,makoto,,kusakabe,,university of tokyo,2176534325,,,
76328,chunliu,,zhao,,china jiliang university,2166015801,,,
76329,k,,leveque,,,1997850427,,,
76330,martin,o,jones,,university of oxford,2750203712,,,
76331,udi,,shmueli,,northampton general hospital,2685454149,,,
76332,c,n,nguyen,,texas a m university,2685847366,,,
76333,fan,,yang,math,,2697938759,,,
76334,aapo,,kyrola,,carnegie mellon university,154486600,,,
76335,frank,,jordan,,rutgers university,2919253833,,,
76336,ewa,,grodzinsky,,linkoping university,2061027149,,,
76337,juliana,,boeriogoates,,brigham young university,1458259801,,,
76338,nadezda,v,tarakina,,max planck society,2138195804,,,
76339,k,f,lee,,university of mississippi,2147501918,,,
76340,robert,murray,mckinnell,,,2019149662,,,
76341,zian,,lin,,fuzhou university,2422654816,,,
76342,joshua,a,betts,,university of queensland,2414233441,,,
76343,jennifer,,stone,,university of melbourne,3000813416,,,
76344,sven,,bilke,,national institutes of health,2007615338,,,
76345,heather,,smith,,california polytechnic state university,2475902827,,,
76346,robert,b,kargbo,,albany molecular research inc,2669037421,,,
76347,timothy,f,gee,,,2876032890,,,
76348,matthew,,cowan,,east surrey hospital,2594719612,,,
76349,sarah,e,lester,,university of california santa barbara,1964722046,,,
76350,yongli,,duan,,china university of petroleum,2254653316,,,
76351,j,,varela,,,2145306503,,,
76352,jyothsna,rani,komaragiri,,karlsruhe institute of technology,3003893640,,,
76353,sara,n,smith,,university of michigan,2157758345,,,
76354,nikki,,white,,princess alexandra hospital nhs trust,2565293959,,,
76355,milica,,ng,,csl limited,2343946125,,,
76356,bruce,a j,ponder,,university of cambridge,217630616,,,
76357,michael,,dixon,,national center for atmospheric research,2113062812,,,
76358,wei,,cai,,wuhan university of technology,2553989021,,,
76359,stephanie,w,edmonds,,university of iowa,2515814316,,,
76360,harald,,surowy,,heidelberg university,2007844782,,,
76361,dinkins,,dinkins,,,2740078520,,,
76362,yongfeng,,li,,china university of petroleum,2307246012,,,
76363,soeprapto,,soeprapto,,,2766915517,,,
76364,ting,,he,,lanzhou university,2136033216,,,
76365,gabriele,,benelli,,,3003860938,,,
76366,jonathan,,beesley,,qimr berghofer medical research institute,2178402277,,,
76367,gladys,cecilia zambrano,caro,,,2583349226,,,
76368,thomas,,rudiger,,,2103920629,,,
76369,rachel,a,botting,,newcastle university,2084784121,,,
76370,william,s,song,,massachusetts institute of technology,2097891327,,,
76371,john,,mclindon,,,2675296256,,,
76372,augustin,,scalbert,,international agency for research on cancer,1948239873,,,
76373,david,,mcdonald,electrical engineering,carnegie mellon university,2574108678,,,
76374,michael,,black,biology,university of edinburgh,2235877383,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
76375,adam,b,smith,,university of california berkeley,2429405190,,,
76376,xiangpen,,li,,sun yat sen university,2626439187,,,
76377,jie,,kang,,,2104150035,,,
76378,jon,t,dickey,,,2577057812,,,
76379,xiaohua,,yu,,,3008153631,,,
76380,anna,h,wu,,vu university amsterdam,2011875360,,,
76381,pietro,,invernizzi,,university of california davis,2239907874,,,
76382,michael,,wilson,electrical engineering,rutherford appleton laboratory,2948319273,,,
76383,ty,j,samo,,university of california san diego,2064140334,,,
76384,heli,,nevanlinna,,,2784446523,,,
76385,richard,d,ball,,university of edinburgh,2135148605,,,
76386,andrew,k,godwin,,university of kansas,2992916544,,,
76387,m,v,rohith,,mitsubishi electric research laboratories,394086468,,,
76388,polly,a,newcomb,,university of wisconsin madison,2942224465,,,
76389,b,a,baker,,university of illinois at urbana champaign,2496317522,,,
76390,neil,,foster,,university of nottingham,2115520599,,,
76391,michael,,black,biology,king s college london,2986461277,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
76392,qi,,tian,,university of texas at san antonio,2102216805,,,
76393,nicole,c,wright,,university of alabama at birmingham,2146486376,,,
76394,mary,m e,crossey,,imperial college london,644991081,,,
76395,fan,,yang,math,wuhan university of technology,2690369643,,,
76396,y,,chen,,california institute of technology,2999535725,,,
76397,jaime,,evans,,central university of venezuela,2178467952,,,
76398,william,,bergeron,,massachusetts institute of technology,2674804856,,,
76399,sergey,,mamedov,,,2079508601,,,
76400,arthur,d,zetts,,national institutes of health,2029275265,,,
76401,michael,,jones,biology,university of nottingham,2293188740,,,
76402,xinping,,ouyang,,university of south china,2437892228,,,
76403,haotong,,zhang,,chinese academy of sciences,2167490693,,,
76404,james,g,hudson,,university of nevada reno,2159069321,,,
76405,michael,,bernacil,,california polytechnic state university,1770047630,,,
76406,david,s,wishart,,national institute for nanotechnology,2118994065,,,
76407,paul,,pharoah,,,2946680982,,,
76408,d,,gulhan,,massachusetts institute of technology,2900740254,,,
76409,bolan,,linghu,,novartis,2478557342,,,
76410,stephanie,,boissondupuis,,rockefeller university,277072031,,,
76411,michael,,wilson,electrical engineering,,2421573792,,,
76412,betsy,b,love,,university of iowa,2568243362,,,
76413,juliette,,verheyden,,queen s university,2592262310,,,
76414,brian,,holtkamp,,university of houston,2970732734,,,
76415,aftab,,ala,,frimley park hospital,2465286336,,,
76416,blake,a,simmons,,joint bioenergy institute,2115455169,,,
76417,david,,carfi,,university of messina,321407173,,,
76418,hannes,,jung,,,2971781326,,,
76419,jonathan,m,harrison,,,2856437966,,,
76420,hardeep,k,nahalbose,,ontario institute for cancer research,3006941392,,,
76421,zengmin,,xia,,university of connecticut,2136131796,,,
76422,quan,,zhong,,harvard university,2141079769,,,
76423,tom,,hollenhorst,,united states environmental protection agency,2100873435,,,
76424,jonathan,l,kuhn,,,2126137564,,,
76425,l,jay,miller,,national center for atmospheric research,2102380766,,,
76426,george,l,kenyon,,university of michigan,2811447521,,,
76427,rene,a j,janssen,,,1983301857,,,
76428,richard,,lander,,university of california davis,2701674737,,,
76429,john,a,saghri,electrical engineering,the aerospace corporation,2304428274,2000,Professor,"B.S., California Polytechnic State University, San Luis Obispo, 1973; M.S., Oregon State University, 1975; Ph.D., Rensselaer Polytechnic Institute, 1979."
76430,janet,,hansom,,university of washington,2652162292,,,
76431,fan,,yang,math,,2870397178,,,
76432,david,,briant,,,2553301248,,,
76433,ram,,krishnamurthy,,national institute for nanotechnology,2304887041,,,
76434,p,,limon,,fermilab,1973537026,,,
76435,john,a,raven,,university of technology sydney,1898367235,,,
76436,f,,scheuch,,rwth aachen university,1995032841,,,
76437,darios,,getahun,,rutgers university,2412202255,,,
76438,daniel,j,park,,university of melbourne,2132101392,,,
76439,jordan,,goetze,,curtin university,2464303377,,,
76440,samuel,,herberg,,case western reserve university,1871595793,,,
76441,mary,anne,rossing,,university of washington,1930447135,,,
76442,d,s,montgomery,,los alamos national laboratory,2806958374,,,
76443,peter,v,schwartz,,california polytechnic state university,2674772263,,,
76444,w,a,brewer,,national oceanic and atmospheric administration,2870855977,,,
76445,carlos,,florez,,vanderbilt university,3003959612,,,
76446,michael,,black,biology,university of florida,2171685186,2001,Professor,"B.S., Southwest Missouri State, 1993; Ph.D., Stanford University, 1999."
76447,mark,,biondo,,csl limited,2572306755,,,
76448,sushma,,saksena,,university hospital of north durham,2641086786,,,
76449,zhenfei,,gao,,china university of petroleum,2106706248,,,
76450,alex,,isham,,university of louisville,2066336075,,,
76451,p,,milenovic,,university of florida,3003926866,,,
76452,michael,,wright,,national health service,2980825429,,,
76453,y,,erdogan,,rwth aachen university,1995950430,,,
76454,hamid,r,hashemi,,,2613004642,,,
76455,kate,,martin,,,2990033252,,,
76456,florencia,,carbone,,katholieke universiteit leuven,2066270565,,,
76457,stanley,j,hollenbach,,,848808296,,,
76458,megan,m,dotson,,university of iowa,1976551795,,,
76459,f,,fabozzi,,university of basilicata,254921078,,,
76460,alexander,e,urban,,yale university,2161133949,,,
76461,shiliang,,zhang,,peking university,2116274562,,,
76462,zhiyun,,xu,,second military medical university,2809481604,,,
76463,j,margriet,collee,,erasmus university medical center,412436890,,,
76464,s,,metson,,university of bristol,2565556637,,,
76465,yuanyuan,,xiang,,,2940717480,,,
76466,heiko,,muller,,university of erlangen nuremberg,1966295477,,,
76467,michael,,jones,biology,,2267892151,,,
76468,marlene,,zuk,,university of california riverside,1945553336,,,
76469,xiaofei,,liu,,,2121451965,,,
76470,xuexia,,yang,,shanghai university,2123188670,,,
76471,apostolos,,panagiotou,,national and kapodistrian university of athens,2976532929,,,
76472,carolyn,,fink,,,2077903301,,,
76473,suenje,,dallmeiertiessen,,cern,2098285001,,,
76474,tao,,cheng,,university of oklahoma,2674477521,,,
76475,michael,,jones,biology,yale university,2538031575,,,
76476,marbin,,pineda,,national institutes of health,2143177179,,,
76477,m,,lipinski,,rwth aachen university,2144422364,,,
76478,benjamin,i,ruttenberg,,california polytechnic state university,2099923421,2013,Associate Professor,"B.A., Tufts University, 1994; M.S., Yale University, 1999; Ph.D., University of California, Santa Barbara, 2006."
76479,d,,ho,,lawrence livermore national laboratory,2283162080,,,
76480,pascal,,schreck,,university of strasbourg,2239121896,,,
76481,t,charlie,hodgman,,university of nottingham,2009582060,,,
76482,pauline,,krug,,paris descartes university,2152647167,,,
76483,susan,k,nilsson,,commonwealth scientific and industrial research organisation,2124564993,,,
76484,stacey,l,edwards,,university of queensland,2096253447,,,
76485,tanner,k,shea,,california polytechnic state university,2556054027,,,
76486,ian,,rees,,west wales general hospital,2699545100,,,
76487,yi,,zhong,,kunming university of science and technology,2801486351,,,
76488,brian,l,cypher,,california state university stanislaus,163170833,,,
76489,richard,,barth,,,2609007126,,,
76490,zane,,hauck,,university of illinois at chicago,2588330537,,,
76491,d,,majumder,,cukurova university,2985282093,,,
76492,murat,,tasan,,university of toronto,2048969261,,,
76493,elaine,,allan,,ucl eastman dental institute,2154613297,,,
76494,jose,,castillo,,san diego state university,2127841845,,,
76495,liya,,lin,,,2651867701,,,
76496,anthe,,george,,joint bioenergy institute,2302298679,,,
76497,diana,s,baetscher,,university of california santa cruz,2738833978,,,
76498,karl,josef,prommersberger,,,2673822274,,,
76499,jocelyn,,fraser,,,2658191940,,,
76500,lisa,,viktorsson,,linkoping university,2519222855,,,
76501,i,v,akin,,middle east technical university,2152483401,,,
76502,mark,m,moline,,,2401225297,,,
76503,alison,,paton,,,2594392660,,,
76504,stuart,m,hilliard,,,2199177812,,,
76505,marc,w,nolte,,csl behring,2099202648,,,
76506,peter,p,edwards,,university of oxford,2165230171,,,
76507,r,,travaglini,,university of bologna,2033928799,,,
76508,maurizio,lo,vetere,,universite libre de bruxelles,1977305701,,,
76509,alexander,,schmidt,,,2899823218,,,
76510,fan,,yang,math,china medical university,2637286004,,,
76511,f,j m,geurts,,rice university,3003370102,,,
76512,robert,r l,gray,,,2556349055,,,
76513,h,,schettler,,university of hamburg,2108115587,,,
76514,carlos,p,mata,,university of cambridge,2114833031,,,
76515,guodong,,guo,,mitsubishi electric research laboratories,2116438665,,,
76516,m,,sung,,university of southampton,2125286042,,,
76517,n,charlotte,onlandmoret,,utrecht university,399854239,,,
76518,catherine,m,riseng,,university of michigan,2256095903,,,
76519,jaana,m,hartikainen,,university of eastern finland,2067745444,,,
76520,maryam,,zeinali,,isfahan university of technology,3003730599,,,
76521,fabio,,marra,,university of florence,2111883949,,,
76522,zhen,,hu,,fermilab,2949204659,,,
76523,amy,,trenthamdietz,,university of wisconsin madison,1964165814,,,
76524,ashish,,kumar,,ghent university,2964146872,,,
76525,brenda,,happell,,centre for mental health,2229619388,,,
76526,m,,schmitt,,northwestern university,2883603138,,,
76527,karen,e,selph,,university of hawaii at manoa,1980877507,,,
76528,golnaz,,kavand,,university of iowa,2633386698,,,
76529,ming,,wu,,microsoft,2307017422,,,
76530,douglas,l,feinstein,,university of illinois at chicago,2647050959,,,
76531,louis,m,katz,,gulf coast regional blood center,2155072207,,,
76532,m,h,davies,,leeds general infirmary,2176633554,,,
76533,a,,alzoubi,,university of mississippi,2073053908,,,
76534,i,,vardanyan,,moscow state university,1967213271,,,
76535,a,,afrazi,,boston children s hospital,2949958364,,,
76536,k,m,campbell,,lawrence livermore national laboratory,3008842464,,,
76537,ricardo,german,hernandez,,,2147404539,,,
76538,john,,hansen,,bureau of land management,2261732097,,,
76539,youhao,,chang,,karlsruhe institute of technology,2962705155,,,
76540,evelyne,,daubie,,university of mons,3011529476,,,
76541,m,,northup,,rice university,2150615813,,,
76542,yukui,,zhang,,chinese academy of sciences,2139376389,,,
76543,martin,l,yarmush,,rutgers university,18008844,,,
76544,helen,f,matthews,,national institutes of health,2121845524,,,
76545,l,,sgandurra,,claude bernard university lyon 1,2008369950,,,
76546,fan,,yang,math,chinese academy of sciences,2688535338,,,
76547,michael,,baskies,,,297159471,,,
76548,nathaniel,t,burkholder,,,2549238577,,,
76549,di,,teng,,china medical university,2625620789,,,
76550,krystyna,,rotkiewicz,,technical university of berlin,152062776,,,
76551,mark,,chodas,,massachusetts institute of technology,1676495672,,,
76552,william,,tapper,,university of southampton,2023803707,,,
76553,tony,,samuel,,university of birmingham,2116602685,,,
76554,martin,,oti,,federal university of rio de janeiro,2117585726,,,
76555,sera,n,ramadan,,california polytechnic state university,2133183295,,,
76556,p,m,celliers,,lawrence livermore national laboratory,1988086599,,,
76557,pauline,,chiarelli,,university of newcastle,1987005260,,,
76558,philip,,leifeld,,university of glasgow,2003815246,,,
76559,arno,,heister,,boston university,2950450000,,,
76560,yinghai,,lu,,fudan university,2159266642,,,
76561,tianlin,,fu,,kunming university of science and technology,2512210771,,,
76562,keith,,rose,,university of tennessee,2977286996,,,
76563,seema,,irani,,,2268515154,,,
76564,b,f francis,ouellette,,ontario institute for cancer research,2080394068,,,
76565,mitul,,shah,,university of cambridge,2101463897,,,
76566,j,,celeste,,lawrence livermore national laboratory,2052377435,,,
76567,andrea,carlo,marini,,eth zurich,2167262046,,,
76568,david,,mcdonald,electrical engineering,university of south carolina,2915158895,,,
76569,siddharth,,banka,,university of manchester,1950534521,,,
76570,neil,,sengupta,,university of chicago,2023410561,,,
76571,bob,,hopgood,,,2912242580,,,
76572,daniel,,johnson,,university of alberta,2801683349,,,
76573,yongqiang,,deng,,,2098613143,,,
76574,d,,bisbal,,,2137967517,,,
76575,wenming,,yang,,,2854079392,,,
76576,jianrong,,li,,beijing university of technology,2608253859,,,
76577,elisa,v,bandera,,rutgers university,2058898340,,,
76578,i,,herszberg,,,2568375205,,,
76579,michael,w,wood,,,2157890467,,,
76580,iain,,pheasant,,,1892502442,,,
76581,charles,,yee,,massachusetts institute of technology,2223098800,,,
76582,amy,,murphy,,,2589805509,,,
76583,j,,howell,,institute for animal health,2416069574,,,
76584,michele,,beccaria,,polytechnic university of turin,2461813706,,,
76585,albane,a,bizet,,paris descartes university,1975798736,,,
76586,marin,l,schweizer,,roy j and lucille a carver college of medicine,2033863632,,,
76587,joe,,mello,,california polytechnic state university,2302594002,,,
76588,joan,t,richtsmeier,,pennsylvania state university,33344464,,,
76589,festus,idowu,oluwajobi,,university of nottingham,2797751258,,,
76590,ruicheng,,yang,,,2856012762,,,
76591,katarzyna,,suminskajasinska,,,2308819934,,,
76592,jeremy,,higham,,university of leeds,2158545890,,,
76593,fan,,yang,math,chinese academy of sciences,2681949167,,,
76594,ji,,li,,zhengzhou university,2294008816,,,
76595,johann,h,karstens,,hannover medical school,2010827762,,,
76596,kim,,rajappan,,john radcliffe hospital,2036550647,,,
76597,dominique,,dubois,,johnson johnson,2118863865,,,
76598,s,,evstyukhin,,petersburg nuclear physics institute,829279226,,,
76599,christopher,,costello,,university of california santa barbara,2161429499,,,
76600,dean,,palejev,,yale university,140954617,,,
76601,xueying,,wang,,chinese academy of sciences,2949532683,,,
76602,jochen,,weile,,harvard university,2029669392,,,
76603,yorgo,,modis,,university of cambridge,1934740496,,,
76604,lars,,gutow,,alfred wegener institute for polar and marine research,1364839444,,,
76605,hisanari,,yoneda,,university of california davis,2286341152,,,
76606,benoit,,charloteaux,,harvard university,309382187,,,
76607,d,,coates,,ghent university,2735590448,,,
76608,chi,,su,,peking university,2717371441,,,
76609,bronwen,,williams,,hull royal infirmary,2685520944,,,
76610,david,j,hackam,,boston children s hospital,2420132922,,,
76611,blake,f,dear,,macquarie university,2007092282,,,
76612,khadavi,,khadavi,,,2734771263,,,
76613,mazn,,karmo,,,2684374081,,,
76614,elizabeth,a,chrischilles,,university of iowa,2922531911,,,
76615,chengcheng,,liu,,beijing institute of technology,2244070473,,,
76616,michael,,jones,biology,university of washington,2576927840,,,
76617,patrick,j,gullane,,eaton corporation,2435239014,,,
76618,maria,,kabisch,,german cancer research center,2109820007,,,
76619,chao,,liu,,china university of petroleum,2435271785,,,
76620,yi,,zeng,,duke university,2615987305,,,
76621,ada,,linkies,,university of freiburg,1994345581,,,
76622,michiel,g j s,hageman,,harvard university,1981074544,,,
76623,naquira,escobar luis,felipe,,,2063617139,,,
76624,andrew,l,stephensen,,queensland university of technology,1932872828,,,
76625,r,briscoe,runquist,,university of california davis,2289355905,,,
76626,min,,xie,,soochow university,2429963398,,,
76627,a,,jaeger,,university of zurich,2233617543,,,
76628,javier,,benitez,,carlos iii health institute,2163788938,,,
76629,maria,,zuleta,,california polytechnic state university,2037206156,,,
76630,david,,mcdonald,electrical engineering,,2771897487,,,
76631,antonia,,liguori,,,2303577232,,,
76632,dmitry,,bratanov,,queensland university of technology,1520094355,,,
76633,n,s,sariciftci,,university of california santa barbara,2192100503,,,
76634,lida,,zhang,,beijing institute of technology,2963393692,,,
76635,jane,,collier,,university of oxford,2171522204,,,
76636,jie,,gu,,tsinghua university,2131479711,,,
76637,balazs,,ujvari,,austrian academy of sciences,2973945001,,,
76638,nils,,schoof,,karolinska institutet,1981992106,,,
76639,henrik,vibe,scheller,,lawrence berkeley national laboratory,2168736951,,,
76640,robert,j,ratterman,,,534039735,,,
76641,jouko,,vaananen,,university of helsinki,2033929404,,,
76642,ranjan,,swarup,,university of nottingham,2143866046,,,
76643,martin,,westbrooke,,federation university australia,2020527297,,,
76644,d,m,saunders,,royal north shore hospital,2471185601,,,
76645,chang,,yun,,university of houston,2970373325,,,
76646,antoinette,,hollestelle,,karolinska institutet,2327923918,,,
76647,karen,m,fox,,university of alberta,2251476177,,,
76648,xiaohua,,yu,,nanjing university of science and technology,2628472020,,,
76649,anthony,,bishopp,,university of nottingham,1895582945,,,
76650,fan,,yang,math,,2870267106,,,
76651,david,j,hunter,,erasmus university rotterdam,2603142371,,,
76652,wujun,,chen,,university of south china,2118569193,,,
76653,c,b,selleck,,,1977306349,,,
76654,edward,vanden,berghe,,flanders marine institute,2154581231,,,
76655,andrew,l,thomas,,university of missouri,2160381171,,,
76656,taufik,,taufik,electrical engineering,,2222902515,,,
76657,andres,,gutierrezrodriguez,,scripps institution of oceanography,2223918325,,,
76658,susan,k,martin,,la trobe university,2119159037,,,
76659,lauren,,milechin,,massachusetts institute of technology,2291289351,,,
76660,jie,,tang,,east china normal university,2608811272,,,
76661,karin,,ljung,,swedish university of agricultural sciences,1706118414,,,
76662,ying,,li,,chinese academy of sciences,2478591255,,,
76663,j,,palinkas,,hungarian academy of sciences,2950515995,,,
76664,pierluigi,,paolucci,,cern,2991181085,,,
76665,ruth,c,travis,,university of oxford,2807680285,,,
76666,mike,,kemani,,stockholm university,2994818335,,,
76667,silvana,n r,birchenough,,centre for environment fisheries and aquaculture science,1992379687,,,
76668,d,z,lubowski,,university of new south wales,1968655658,,,
76669,daniel,,mennitt,,colorado state university,2032389427,,,
76670,d,,kovalskyi,,university of california,2073873715,,,
76671,marta,,sitges,,,1858129217,,,
76672,abdul,salam,jarrah,,virginia tech,2037075270,,,
76673,michael,,wilson,electrical engineering,university of wollongong,2516700486,,,
76674,karen,m c,rowe,,university of california berkeley,2235321678,,,
76675,gwenola,de,roton,,,1824542031,,,
76676,john,d,tuttle,,,1971572055,,,
76677,aemilianus,gradus johannus,staring,,philips,2938981726,,,
76678,scott,,qualls,,,2279066976,,,
76679,frederick,p,roth,,canadian institute for advanced research,2129710434,,,
76680,jesse,r,barber,,boise state university,2158611810,,,
76681,thomas,l,richie,,,1817136484,,,
76682,v,,daponte,,cern,1974685034,,,
76683,peng,,yue,,,2829929844,,,
76684,joe,,hereford,,university of california davis,2326908276,,,
76685,lorenzo,,robbiano,,university of genoa,2304298359,,,
76686,david,,mcdonald,electrical engineering,,2561658234,,,
76687,jennifer,,vanderkellen,,california polytechnic state university,2231127420,,,
76688,todd,a,mcclelland,,,2029047166,,,
76689,rini,nur,hasanah,,university of brawijaya,1753697666,,,
76690,john,d,johnston,,goddard space flight center,2147667332,,,
76691,shahla,hosseini,bai,,griffith university,2137574790,,,
76692,avto,,kharchilava,,university at buffalo,3004190099,,,
76693,yannick,,djoumbou,,national institute for nanotechnology,219991444,,,
76694,david,,mcdonald,electrical engineering,lake superior state university,2974666134,,,
76695,fan,,yang,math,university of california berkeley,2424655255,,,
76696,claire,m,fraser,,j craig venter institute,2166672792,,,
76697,paul,r,keller,,university of michigan,2312949146,,,
76698,douglas,m,fowler,,university of washington,2123386272,,,
76699,cengiz,,kunt,,,2095304099,,,
76700,claus,r,bartram,,heidelberg university,2144783779,,,
76701,paul,d,adams,,university of california berkeley,2118241700,,,
76702,hongjun,,zhang,,,2112998820,,,
76703,xuexia,,zhang,,tsinghua university,2122730919,,,
76704,v,,weldon,,trinity college,2267041196,,,
76705,jun,,qian,,,2645839276,,,
76706,matthew,,collin,,newcastle university,2069843374,,,
76707,sally,,ross,,food and drug administration,2763247021,,,
76708,richard,j h,smith,,roy j and lucille a carver college of medicine,3005009328,,,
76709,t,,rist,,german research centre for artificial intelligence,2973322670,,,
76710,gavan,,mccarthy,,university of melbourne,2150616501,,,
76711,richard,,brewer,,,2144882101,,,
76712,nicola,,cavallo,,university of basilicata,2949729727,,,
76713,george,c,patton,,university of melbourne,2128235974,,,
76714,devin,,tierney,,,2619854286,,,
76715,mohan,m,trivedi,,university of california san diego,2131873231,,,
76716,steven,,mann,,chase farm hospital,2483768784,,,
76717,denise,,odonnell,,university of oxford,2243874258,,,
76718,farhan,,rizvi,,,2776321496,,,
76719,song,,yan,,,2582957532,,,
76720,j,,arias,,,2495827427,,,
76721,peter,a,fasching,,university of erlangen nuremberg,1966755303,,,
76722,brima,,kargbo,,,2198752752,,,
76723,peter,,wittich,,cornell university,2970996211,,,
76724,steven,,lisgo,,newcastle university,268520948,,,
76725,tomasz,,owerkowicz,,california state university san bernardino,1363332596,,,
76726,a,e,koniges,,lawrence livermore national laboratory,2602159607,,,
76727,liujiang,,li,,china jiliang university,2765114874,,,
76728,zhenghong,,yuan,,fudan university,2286603770,,,
76729,daniel,,riscalla,,,2568408582,,,
76730,thomas,j,alfieri,,,2689682952,,,
76731,megan,l,buddle,,university of new south wales,2003914250,,,
76732,a,,zghiche,,dsm,2923286038,,,
76733,sherman,m,weissman,,yale university,2171129370,,,
76734,diane,,kelly,,rutgers university,2180501019,,,
76735,a,,andreasson,,macquarie university,2986921502,,,
76736,barry,j,maron,,national institutes of health,237260327,,,
76737,jose,ignacio arias,perez,,autonomous university of madrid,2140589612,,,
76738,a,randall,hughes,,university of california davis,2943864364,,,
76739,kate,,ocker,,gartnavel general hospital,2592755245,,,
76740,amina,,zghiche,,ecole polytechnique,2975878702,,,
76741,sean,,watson,math,university of the west of england,2138525236,,,
76742,h,,yu,,case western reserve university,2636369463,,,
76743,francesca,,yates,,university of birmingham,2461814334,,,
76744,debasish,,das,,kettering general hospital,2924301886,,,
76745,susan,l,neuhausen,,city of hope national medical center,280809024,,,
76746,victor,,krychkine,,,2992262725,,,
76747,a,j,heeger,,university of california santa barbara,2613136966,,,
76748,ellen,m,curtis,,university of technology sydney,2162478663,,,
76749,melissa,m,foley,,stanford university,2105134662,,,
76750,vesa,,kataja,,university of eastern finland,2810859085,,,
76751,torunn,,fiskerstrand,,university of bergen,172248654,,,
76752,eric,,kuo,,stanford university,2492452441,,,
76753,janet,l,stanford,,university of washington,2136067674,,,
76754,martijn,,mulders,,cern,2844872283,,,
76755,william,stafford,noble,,university of washington,2128170596,,,
76756,lorenzo,,deveza,,stanford university,1990872693,,,
76757,j,kevin,taylor,,california polytechnic state university,2097532536,,,
76758,carrie,r,swigart,,,639651448,,,
